ID,TWEET,EMOTION,INTENSITY
31328,Forget the hair that salon looks so light amp cheery Would go there for a coffee amp read a book,happy,0.7
31329,its been ages since ive had shawarma my stomach is rejoicing,happy,0.606
31331,It s so breezy I love it,happy,0.6459999999999999
31333,OH yeah I never showed you that part of the session did I I ll plop them into Discord Pure hilarity,happy,0.6459999999999999
31335,A hearty thank you to you all for joining in tonight Some delicious British dishes on your menus BeerClub,happy,0.604
31337,Tiller and breezy should do a collab album Rapping and singing prolly be fire,happy,0.583
31338,ESPN goddamn the celebrity draft at the end was classic hilarious,happy,0.6459999999999999
31341,Lets get this Astros A s game going already We re going to need all 5 of you in attendance to cheer the A s to victory,happy,0.625
31342,My morning started off amazing Hopefully the whole day is going as i want it to go n GreatDay optimism,happy,0.8240000000000001
31344,May a man live well and long enough to leave many joyful widows behind him,happy,0.54
31345,you got this staystrong smile yourebeautiful,happy,0.7290000000000001
31346,you got this staystrong yourebeautiful,happy,0.542
31349,CommunitySleepCoach Look at these narcoleptic puppies Make you smile If you are human amp find yourself in such odd positions seek th,happy,0.55
31350,Fun pizza night last night with the COLL crew What a gorgeous bunch of newbies lively exciting,happy,0.833
31357,Batman the animated series is a gift from the 90s animation gods,happy,0.56
31360,A warm smile is the universal language of kindness William Arthur Ward love kindness,happy,0.654
31365,returned her joyous focus to the pastel haired girl Wawa s okay tooooo She squealed before raising her eyebrows at the,happy,0.604
31368,jstor s lingua obscura articles are always such a delight,happy,0.58
31371,Elizabeth Smith She said with a cheery smile Pleasure to meet you sir Where have you travelled from,happy,0.5479999999999999
31372,Taurus females are beautiful sparkling jewels glowing in the moonlight,happy,0.56
31373,I am in your life He yells Surprise surpriiise He chirps cheerfully with a wicked grin on his lips,happy,0.62
31376,I love this hearty negro laugh jade and let out re lochte,happy,0.769
31377,Much to my delight,happy,0.769
31378,I love how playful you guys are becoming both on and offline beepbeep,happy,0.6729999999999999
31379,Love your new show,happy,0.7290000000000001
31380,its lit having a class with you Your such a great person and good at cheer,happy,0.8959999999999999
31382,I fear that if United bottle this my heart would actually collapse from laughter,happy,0.688
31383,I send ya a few playful nibbles,happy,0.7
31384,They look FAB they were made for the big screen Can t wait to see this evolve amp the bright future of these little toy people,happy,0.604
31386,Good morning Welcome the new day into your life and your heart mindfulness smile zen,happy,0.9
31387,Good morning Welcome the new day into your life and your heart mindfulness zen,happy,0.7709999999999999
31390,If you get it going with him tag me the link please I have a lot of friends who love following his unintentional hilarity,happy,0.6709999999999999
31392,Thank you for follow and its a good website you have and cheering with no hassle,happy,0.708
31396,Melissa Benoist and Grant Gustin HAVE to do a musical crossover episode glee origins arrowverse,happy,0.6459999999999999
31398,in love with insta hilarious,happy,0.769
31399,in love with insta,happy,0.68
31403,it s not the most comforting amp jubilant place to be but I do find joy in doing what s best for me and being passionate abt company I keep,happy,0.52
31406,Your future is bright Remember,happy,0.5770000000000001
31407,No doubt smiling the best medicine,happy,0.875
31415,dhoni bcoz of is calmness nd match winning finishers nd a proud miltirian dad husband nd wonderful humanbeing nd his smile,happy,0.657
31416,dhoni bcoz of is calmness nd match winning finishers nd a proud miltirian dad husband nd wonderful humanbeing nd his,happy,0.542
31419,Finally have all my braces on and I can t stop smiling,happy,0.94
31420,if not filming smile please,happy,0.542
31427,If you want others to be happy practice compassion If you want to be happy practice compassion Dalai Lama,happy,0.555
31428,Thank you for the most fantastic evening it was a brilliant show you are a truly sparkling talent night over too quickly,happy,0.78
31429,A lot of positives tonight A clean sheet Payet got some free kick practice Zaza looked lively and made a lot of good runs,happy,0.745
31431,Impractical Jokers practically genius good4thesoul ImpracticalJokers bingewatching,happy,0.75
31432,Impractical Jokers practically genius laughter good4thesoul ImpracticalJokers bingewatching,happy,0.708
31433,ilofitt is laughter happiness spiritual mental physical pizza Just kidding about the pizza Work hard in all facets for a fitlife,happy,0.7290000000000001
31438,Woah That overtime was exhilarating Out of my seat and the hands on mackinnon wow WCH2016,happy,0.8270000000000001
31439,The irony and hilarity of making Taylor Lautner super cold all the time is not lost on me God I missed this show ScreamQueens,happy,0.7
31440,Bet pawpaw is having a good time rejoicing up in heaven for his first birthday there,happy,0.66
31442,This night is sparkling don t you let it go nI m wonder struck nBlushing on the way home,happy,0.746
31446,Be happy not because everything is good but because you can see the good side of everything,happy,0.627
31447,Be happy not because everything is good but because you can see the good side of everything,happy,0.604
31451,That was a lovely story to actually see Ruth and hubby who won the cashcow It was so funny when she left the phone happy,happy,0.74
31453,you know it s beauty when the smile is her best curve,happy,0.76
31457,happy birthday to the most beautiful cheerful sister ever llnp,happy,0.86
31459,Okay this is hilarious,happy,0.65
31460,YESYESYES like jd is the closest cahracter that is similar to blaine the optimism and ability to crack tough characters,happy,0.68
31461,its lit having a class with you Your such a great person and good at cheer,happy,0.81
31462,BIG thank you for liking my little Pumpkin She s the smallest of my 4 but is very playful amp wakes me up most mornings,happy,0.648
31463,At the end of the day you gotta be happy for you,happy,0.6
31464,Why would Enrique sub off busquet hilarious,happy,0.583
31466,Vincent looking super lively boy Hattrick perhaps lol,happy,0.583
31467,Offerman amp s Summerof69 show was raw sexuality and pure mirth Thanks for the belly laughs and butt sex japes,happy,0.708
31471,Everyday I wake up a different player signs a contract extension Love it future is COYS,happy,0.888
31472,Everyday I wake up a different player signs a contract extension Love it future is bright COYS,happy,0.88
31478,Tomorrow is the FIRST DAY OF FALL and I m elated,happy,0.9
31479,Appreciate what you have amp enjoy your life nUse your smile to help others use theirs,happy,0.562
31483,Happy Birthday shorty Stay fine stay breezy stay wavy,happy,0.58
31484,Perhaps I ve missed it are you doing another season of IHWPH nYou are so joyous and gleeful at the the prospect of eating,happy,0.708
31485,Having a blast playing games and hearing testimonies at Pastor Jeremy s house fellowship food praise gospel coffey1617,happy,0.8540000000000001
31486,Having a blast playing games and hearing testimonies at Pastor Jeremy s house fellowship food laughter praise gospel coffey1617,happy,0.8079999999999999
31487,You got some dick recently right you re happy you re not sick and you re smiling Life is good,happy,0.52
31488,I ve learnt that a smile and good morning goes a long way and saying thankyou goes even further quote retweet inspire,happy,0.6459999999999999
31489,Better mood today Bring me teasing flirting xdressers laughter and roleplayers Also confessions and secrets,happy,0.6890000000000001
31493,PeopleLikeMeBecause of my razor wit amp sparkling personality,happy,0.519
31495,After soul searching I d like to announce that I ve chosen amp to be my adopted sisters due to their hilarity,happy,0.6
31496,i animated a little thing i might post it tomorrow since itll be a Good Thursday nice,happy,0.6
31498,I you on DWTS You make my night every show hilarious,happy,0.9229999999999999
31499,I you on DWTS You make my night every show,happy,0.8
31504,im a delight,happy,0.542
31506,Thank you for unfailingly bringing so much joy into my life you incredibly talented maker of mirth,happy,0.722
31510,Win lose or draw vs LFC all football fans will rejoice as West Ham amp Chelsea fans beat the shit out of each other in a council house COYS,happy,0.6729999999999999
31513,Literally dying amp living at the same time as I catch up on ver s twitter If you aren t following him your life is BASIC hilarity,happy,0.6759999999999999
31517,Okay deepbreathes we can do this cheer cheer amp see you on the other side peeps AFLCatsSwans ProudlySydney,happy,0.78
31518,Come to the FUNdraiser this Fri at 8pm Because pie face hilarity,happy,0.6
31521,And thus begins my 2 week holiday n holiday cheering ghastinoir rest,happy,0.86
31522,And thus begins my 2 week holiday n holiday ghastinoir rest,happy,0.792
31523,brigetjonesbabys brigetjonesbaby was the best film hilarious so good so funny,happy,0.8959999999999999
31526,Yep peeps on here always out to cheer others up I m fine drooling at GBBO x,happy,0.62
31528,hanley also a delight,happy,0.542
31535,Whatever you decide to do make sure it makes you happy,happy,0.583
31539,Treat joy and laughter as a form of worship and spiritual warfare live victory worship,happy,0.688
31540,Treat joy and laughter as a form of worship and spiritual warfare laughter live victory worship,happy,0.625
31543,The boys rejoice as badger corner has been reclaimed for our first social of the year cluboftheyear,happy,0.6459999999999999
31544,ari looks hilarious oh my g d this is too much,happy,0.708
31545,The people that call in to POV on KX4 make my night hilarious,happy,0.7709999999999999
31547,hilarity ensues,happy,0.542
31549,Beings in my physical reality are my reflection so me being always joyful extends to their lives,happy,0.521
31550,looks exhilarating Looking forward to seeing,happy,0.74
31551,Like I said there s plenty of cheddar in the cheese to go around For everyone,happy,0.8190000000000001
31552,Like I said there s plenty of cheddar in the cheese to go around For everyone smile,happy,0.583
31553,Howling with laughter at WELL DONE BEZZA bakeoff GBBO,happy,0.94
31555,Thank you for that the notification came in the nick of time to cheer me up have to re tweet,happy,0.708
31556,nI bought the Steam port of Vice City and to my delight Billie Jean is on the soundtrack,happy,0.688
31558,n n Whoo welcome He greeted cheerfully,happy,0.688
31560,YES I am rejoicing,happy,0.78
31563,the Christmas episode genuinely had me in tears of laughter,happy,0.716
31564,i made a squirrel friend today i gave him the core of the plum i was eating he seemed very happy,happy,0.767
31565,chirp chirp,happy,0.519
31568,baby happppy happppyyyyyy happppppyyyyy haaapppyyyy birthday best friend Love you lots chapter22 bdaygirl love,happy,0.958
31569,baby happppy happppyyyyyy happppppyyyyy haaapppyyyy birthday best friend Love you lots chapter22 bdaygirl happy love,happy,0.9
31572,Sanatana Lopez is definitely me glee,happy,0.625
31573,Sanatana Lopez is definitely me,happy,0.54
31576,Cool to see when smart CowboysTwitter folks chirp the same stuff you did during your review This is why I joined,happy,0.52
31578,brown I m sure he ll do just fine He can always change to beer or cheer squad,happy,0.56
31580,I ll find Myself smiling and even laughing at jokes that I don t even think are particularly funny and I know it s because YOU love them,happy,0.62
31581,Just caught up with s wonderful new series on EalingComedies Infectious delight in every interview and film clip,happy,0.667
31582,So I survived spin trying to get down the stairs was hilarious tho jellylegs,happy,0.792
31588,Well that draw is lively EFLCup,happy,0.5379999999999999
31589,laughter is such a powerful thing and everybody deserves to laugh if u like shitty romcoms and get a giggle outta planet uranus power to u,happy,0.56
31590,I got so much fan s on here Y all and vixx keep me smiling,happy,0.833
31591,LethalWeapon A suicidal Vet with PTSD so FUCKING FUNNY let the hilarity begin,happy,0.64
31598,Will WHU be old bill free by the time the game with Chelsea comes around nThat will be lively to say the least n AFC,happy,0.7709999999999999
31600,semores let s get this mirth SAW keepthetradition,happy,0.56
31602,WCH NHLNYCSWEEPSTAKES having fun watching team North America and cheering team Canada,happy,0.625
31606,eggos El He turned around to her smiling before hugging her gently,happy,0.667
31607,yapyap once upon a time I was an avid fanfiction patron during my K Pop heyday,happy,0.542
31613,It was very hard to stifle my laughter after I overheard this comment It really is amazing in the worst ways,happy,0.6459999999999999
31614,While I was walking a little boy in a red shirt 5 6 years of age shouting from a distance of 3 meters in a jovial manner saying,happy,0.62
31615,Asked one thing from our guys tonight and got it happy proud disappointed THAT IS FOOTBALL timetoclimbthetable,happy,0.58
10943,This game has pissed me off more than any other game this year My blood is boiling Time to turn it off STLCards,angry,0.898
10945,if he can t come to my Mum a 60th after 25k tweets then why should I soreloser,angry,0.6459999999999999
10946,if he can t come to my Mum a 60th after 25k tweets then why should I bitter soreloser,angry,0.583
10948,I ve been disconnected whilst on holiday but I don t move house until the 1st October furious,angry,0.625
10952,I m furious,angry,0.708
10954,They gonna give this KKk police bitch the minimum sentence just wattch angry,angry,0.877
10955,They gonna give this KKk police bitch the minimum sentence just wattch,angry,0.708
10959,new madden 16 video was gonna be up but xbox is being an ahole and not going through struggles,angry,0.667
10961,Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm sad angry,angry,0.812
10962,Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm sad,angry,0.562
10964,impossible to say We can only hope that I don t unwittingly trigger her ferocious side again Hell hath no fury,angry,0.625
10966,Autocorrect changes em to me which I resent greatly,angry,0.521
10967,Candice on great british bake off with that pout does my head in,angry,0.583
10972,Not sorry for that burst of anti Allo spam fuck any messaging app launching in 2016 without encryption on by default,angry,0.708
10975,At work yesterday some old cunt couple told me their coffees were cold and wanted a refund so i put my finger in it front of them angrily,angry,0.7709999999999999
10976,When you want to say something so bad but can t furious,angry,0.521
10978,please tell us why protesting injustice requires burning beating and looting terrible optics toussaintromain is true leader,angry,0.7290000000000001
10980,Stop tracking back you fucking potato faced cunt errrr infuriating angry Rooney mufc,angry,0.938
10981,Stop tracking back you fucking potato faced cunt errrr infuriating Rooney mufc,angry,0.917
10984,Name shot by black police woman Typical looney toon thinking Hillary divide anger chaos,angry,0.648
10985,Can t believe are putting their prices up They already know I m struggling to pay my bill amp won t change my package,angry,0.667
10986,Can t believe are putting their prices up They already know I m struggling to pay my bill amp won t change my package raging,angry,0.755
10987,Yal aggravate tf outta me acting lying yal can t tell the difference between a dyke and a man RARELY is it that hard to tell the difference,angry,0.792
10988,If i could just get my line to block germantownbroncos lilleague popwarner Broncos usafootball offense lineman,angry,0.521
10995,listening to these politicians is making me so angry I m so fucking tired of political speak by career politicians,angry,0.7979999999999999
10998,Hi folks Flight is going to be over an hour late departing from INV EZY864 how do we go about getting a refund please boiling,angry,0.7709999999999999
10999,Hi folks Flight is going to be over an hour late departing from INV EZY864 how do we go about getting a refund please,angry,0.625
11000,u fucked my house up I ll always hold a grudge,angry,0.9059999999999999
11004,Very rare an officer just shoots without regard They don t want that on their conscience incite inflame,angry,0.6459999999999999
11007,After what just happened In need to smoke burning,angry,0.688
11009,I really wish my road rage wasn t so damn bad lmaooooo,angry,0.604
11013,You offend me,angry,0.542
11018,I just killed a spider so big it sprayed spider guts on me like a horror movie n ugh revenge,angry,0.521
11019,Let s not stereotype all South Asians as relentless beat reporters,angry,0.562
11021,connolly i think your high profile female colleague would be one in yhat category massexodus,angry,0.521
11023,whats with the 50p a minute charge to 150 insult to injury,angry,0.6459999999999999
11026,I HATE little girls got a lot off growing up to do fuming,angry,0.875
11027,I HATE little girls got a lot off growing up to do,angry,0.688
11032,I almost feel offended that she thinks that s a big deal She s knows I ll literally do anything for her or Kai,angry,0.583
11033,And to discriminate only generates hate nAnd when you hate then you re bound to get irate,angry,0.562
11035,I wanna kill you and destroy you I want you died and I want Flint back emo scene anger fuck die hatered,angry,0.833
11036,I wanna kill you and destroy you I want you died and I want Flint back emo scene fuck die hatered,angry,0.91
11037,I wanna kill you and destroy you I want you died and I want her back emo scene fuck die hatered,angry,0.7709999999999999
11038,I wanna kill you and destroy you I want you died and I want her back emo scene anger fuck die hatered,angry,0.851
11043,My guess is he s just a convenient target for misplaced anger What they re really mad at is how they played,angry,0.521
11047,Threat factors in respect to provocation bulb worm BnQo,angry,0.562
11048,Scorpio always seek revenge,angry,0.583
11052,This may offend some but I say u never trust a cop of any color but especially not a white 1 the evidence is clear The klan has awoke,angry,0.604
11053,Meanwhile and I are getting a 7 40am train I hope you really really enjoy that hotel Shennan fuming,angry,0.583
11063,Police don t wanna be called pigs but they keep actin like em honestly that s even an insult to pigs,angry,0.84
11071,warning i am a sensitive angry insecure baby today but UGH why do people at large either hate or ignore me bc it is literally the worst,angry,0.688
11072,Karev better not be out Or I am seriously done DONE with unfair ugh,angry,0.604
11073,A black female LEO was shot 8 times and died in Philadelphia Where s the outrage black people Sharpton blm TheFive,angry,0.583
11081,and there was I thinking UKIP were a party of angry old men how wrong can you be,angry,0.583
11082,For me not so much outrage as oh using female body to sell something AGAIN,angry,0.542
11085,I had Golden Ocean the other day it was lush then I gagged and was sick What a waste of 20 I was fuming I miss you,angry,0.688
11087,No offense but to the ppl out there using creams to build your glutes COME ON Go squat and what not,angry,0.542
11088,This is a joke fuming,angry,0.688
11090,Scientst i do not offend your Faith unless 1 persecutes me treat me like a dog disrespect me and even so,angry,0.521
11094,Instagram seriously sort your sh t out I spent ages writing that caption for you to delete it and not post it fume instagram,angry,0.7290000000000001
11095,Instagram seriously sort your sh t out I spent ages writing that caption for you to delete it and not post it instagram,angry,0.708
11096,Trump supports reach another level of irritation within me,angry,0.688
11097,People you need to look up the definition of protest What you are doing is not protesting is called vandalism angry stop,angry,0.78
11098,People you need to look up the definition of protest What you are doing is not protesting is called vandalism stop,angry,0.688
11099,RE politicallycorrect BS What if I am offended by your assumption the USA should change because you are a visitor amp don t like it,angry,0.583
11103,going back to blissful ignorance fury,angry,0.583
11107,Don King is an insult to the intelligence of the Black Community What are these people thinking,angry,0.542
11109,Got a 20 tip from a drunk Uber passenger Today I get a 25 parking ticket I d blame karma but my dumb ass forgot to pay the meter,angry,0.7290000000000001
11110,Got a 20 tip from a drunk Uber passenger Today I get a 25 parking ticket I d blame karma but my dumb ass forgot to pay the meter rage,angry,0.708
11115,Dear hipster behind me at the game I am finding it very hard to pay attention while you talk about the politics of grapes of wrath SHUT UP,angry,0.8540000000000001
11118,White people irritate me,angry,0.629
11119,Y all bitches be so angry and bitter that must truly suck lol,angry,0.708
11120,I don t listen to White Trash talk about blacks It s insult Talk about your race living in trailers,angry,0.625
11123,Hey stupid that was bad intel to take Bin Laden out Try again with your faux outrage I bet u admire Putin right,angry,0.688
11125,It s no secret personal dislike of Trump amp animosity has always been present now magnified with bigotry racism etc,angry,0.653
11127,cmode grimrail made me want to eat angry bees,angry,0.667
11128,And getting offended or furious that a writers style isn t to your taste is ultimately daft I suppose,angry,0.625
11130,since when the fuck can you not stand at a concert raging,angry,0.7709999999999999
11131,since when the fuck can you not stand at a concert,angry,0.75
11132,My irritation level is at an all time high today,angry,0.75
11133,blacks are good at provoke them selfs blaming on white when black cops shooting blacks,angry,0.625
11135,ADP s ezlabor web portal has to be THE SLOWEST web app I have ever had the displeasure of using,angry,0.7290000000000001
11136,We are raging angry 1 2 bil for 2 pro Liars Actors the most useless people in america Where is ours for working 100 X harder,angry,0.667
11138,you should force your neighbours to pay that Those people have some nerve outrage Victim,angry,0.833
11139,offended the tonys have found a way to leave me out and now y all have too,angry,0.542
11140,Here s a tip for everyone Stop being offended End quit youredumb liveyourownlife,angry,0.604
11143,Finally uploaded the file I needed to the university server s drop box It took like half an hour and a lot of cursing and anger on my part,angry,0.521
11144,Just by getting lost I don t want to see you in my eyes Hungary huffed and crossed her arms looking away angrily,angry,0.562
11145,Pro Tip Go back to work when your kid reaches 20 mos old Stay home any longer and you ll be absolutely miserable with the tantrums,angry,0.542
11147,Me and these burns that I pick up off the pitches don t get on at all like sting,angry,0.542
11149,Imagine being bitter when your bias is dating amp sending threats to their partner Like why That s nasty And they don t even know you exist,angry,0.604
11152,2 the N word But I think all Afr Am are entitled to it we shouldn t take away from them the insult they have claimed back,angry,0.583
11153,Having one of those angry days I will have to stop watching news,angry,0.625
11155,Karev better not be out Or I am seriously done DONE with angry unfair ugh,angry,0.6759999999999999
11156,Poor angry and justly so Offer people some hope My god does anyone see this Education should not be for the elite,angry,0.75
11158,ICQ is just making me mad icq angry,angry,0.75
11159,ICQ is just making me mad icq,angry,0.7290000000000001
11161,Why is it always me picking up the pieces angry,angry,0.812
11164,Pride and Prejudice is a modern day Keeping up with the Kardashians I ve never been so offended in my life,angry,0.685
11166,you came in at silly o clock and woke me up that s what happened wasted fuming,angry,0.7709999999999999
11167,you came in at silly o clock and woke me up that s what happened wasted,angry,0.625
11170,I only have to wave a fiery cross and we will f kin do this,angry,0.667
11173,No nipples don t offend me lol But it s sad to me to see women purposely flaunting sexualizing their own bodies in a very immodest way,angry,0.521
11174,no wonder USA is going to shit with such outrage over a simple analogy,angry,0.542
11183,What a fucking muppet fuming stalker,angry,0.792
11184,What a fucking muppet stalker,angry,0.792
11187,some of the casuals tweets that Vic has faved are making me gag bitter,angry,0.667
11188,some of the casuals tweets that Vic has faved are making me gag,angry,0.6459999999999999
11189,I don t know how much more of that bloody pout I can take,angry,0.625
11192,1 Watch out for memes amp statements designed to make you feel outrage but that don t give you anything to do about situation,angry,0.542
11196,Yeah I m hot nigga they say im burning uhhhhh,angry,0.509
11200,prosk8r2 Maybe don t provoke him in the future if you do not want to run the risk of him punching your board,angry,0.542
11201,forum he s also mostly except for the synthetic testosterone bits male you raging sexist,angry,0.6459999999999999
11202,Looks like a rabid pack of inbreds,angry,0.562
11203,nat I need it today Do u know how many fuckin French plaits I had to do this morn with a stroppy 9 yr old rage,angry,0.8959999999999999
11204,nat I need it today Do u know how many fuckin French plaits I had to do this morn with a stroppy 9 yr old,angry,0.7290000000000001
11205,2 biggest fears incurable STD s and pregnancy I mean they re basically the same thing anyway forlife annoying irritation weirdsmells,angry,0.583
11207,CharlotteRiots passion or anger act of violence nIf mourning for those who have past away stayhome whyout,angry,0.562
11208,resentment is rlly my shit,angry,0.562
11209,i resent being tired and annoyed that the word Wiener is splashed across the news this should be a slam dunk for me,angry,0.542
11212,I can already tell this programme is going to infuriate me ExtremeWorld,angry,0.75
11213,Height of irritation when a person makes a hilarious chusssss Plz die,angry,0.708
11214,13 hour rides make me angry sorry,angry,0.688
11219,Forever raging,angry,0.688
11222,you should be criminalized for posting a pic of that brown frown Get a pic of some jack or cookies or diesel Join up Ai,angry,0.562
11223,both scrap ll the rage instead,angry,0.583
11224,The ppl on here defending cops as they continue to kill innocent ppl or ppl who aren t innocent but clearly cooperate irritate tf outta me,angry,0.75
11227,smh customers getting angry at me bc i aint got no marlboro lights in the gas hut i called them in 2 hours ago fuck you,angry,0.7290000000000001
11231,Being abroad is causing me to make spontaneous decisions and not worry about things which is good but the type A part of me is fuming,angry,0.521
11233,rose taaz mania summar one more insult from you and you re gone Idc if you re my dad,angry,0.667
11234,Ended up paying 75p for half a tube of smarties Don t even get the pleasure of popping the plastic lid off either outrage,angry,0.583
11236,Everything I see of American police training seems calculated to trample human dignity inflame outrage and escalate confrontations,angry,0.604
11238,GBBO is such a homely pure piece of tv gold Channel 4 will attempt to tart it up Mary Sue and Mel gone It s over I m out fuming,angry,0.625
11240,Constantly fucking boiling and it s not ok,angry,0.7709999999999999
11241,I guess It s just heartbreaking the ease with which they can kill an innocent man and get away with it indignation,angry,0.625
11245,Argh a big wasp buzzing between my blinds and my window Halp wasp evil buzz,angry,0.542
11248,If angry bash out your frustration on the pastry GBBO,angry,0.53
11250,and i will strike down upon thee with great vengeance and furious anger those who attempt to poison and destroy my brothers,angry,0.688
11257,Will give sleepnumber another chance for customer service Today s growl is 15 minutes on hold Overall bed service very unimpressive,angry,0.5329999999999999
11258,I sit at home so damn much that everything is starting to irritate me I need to get out the house by myself,angry,0.509
11259,at least 5 ppl have left my stores in a huff in the past year but ive never had anyone call guest service on me yet so,angry,0.521
11261,I told myself i wouldn t talk about this but i need to bring it up I m slightly bitter about the t p cover of cancer,angry,0.604
11264,I asked Jared to marry me and he said no offended,angry,0.562
11265,I asked Jared to marry me and he said no,angry,0.521
11267,0 literally Nicole already had her chance and she played shitty both seasons bitter,angry,0.5529999999999999
11269,still bitter about last night lads,angry,0.562
11270,UK worst thing is i have confimation from them angry,angry,0.7709999999999999
11274,uk broadband is shocking regretting signing up now angry shouldofgonewithvirgin,angry,0.6459999999999999
11278,Everton not playing and fume on here have day off,angry,0.6459999999999999
11279,I am irate at you check in system I have tried to checkin all day and it wouldn t let me do it because I had no seat assigned,angry,0.7290000000000001
11283,OnoChin can you please not have Canadian players play US players that lag is atrocious fixthisgame trash sfvrefund rage,angry,0.604
11284,Marcus Rojo is the worst player i have ever seen Useless toasting burning bastard,angry,0.562
11287,didn t even realise you used that insult it was that shit mate,angry,0.6459999999999999
11289,This anger inside I turned to fuel I burned and watched myself spin down like inferno types,angry,0.688
11295,wtf I m as pure as the driven snow after it s been pissed on by multiple rabid dogs,angry,0.667
11296,The side effects of fighting and disrespect comes ignoring the person and show you don tcare at all sweet revenge,angry,0.604
11297,The side effects of fighting and disrespect comes ignoring the person and show you don tcare at all sweet,angry,0.521
11298,Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field Onto Denver,angry,0.521
11301,Dear please tell your bus drivers if obstruction on their side DON T just pull out to oncoming traffic causing vehs to swerve fuming,angry,0.75
11304,Get to the gym and discover I forgot to put my gym shoes back in my bad rage wwhhyyy,angry,0.7290000000000001
11305,Get to the gym and discover I forgot to put my gym shoes back in my bad wwhhyyy,angry,0.562
11306,Omg someone asked them to sit and they reluctantly moved with a huff Biiitttccchhhhhh,angry,0.7709999999999999
11308,says who are you to compared me with the others I m just human lit fire burning,angry,0.583
11311,Support Cancelling home Fibe Internet and TV this afternoon as soon as I can arrange alternate Internet 2 2 fedup,angry,0.667
11312,ive went roght in the huff Deleted the episode out of anger n everything regret it now,angry,0.7170000000000001
11317,Chick told me I look like Childish Gambino insult or compliment,angry,0.542
11327,I m distraught Candice and her pout can piss off,angry,0.625
11329,43 like going to a so called cardiac arrest that turned out to be a cut finger fuming medchat,angry,0.583
11330,43 like going to a so called cardiac arrest that turned out to be a cut finger medchat,angry,0.542
11335,Just watching crimewatch what kind of sick fuck touches 6 year olds shit like this makes me fume,angry,0.688
11337,i ll get my revenge soon,angry,0.604
11340,Scorpio s can withdraw to a quiet place after being hurt only to think of a plan to sting back,angry,0.583
11342,Huh It s always my fault isn t it gt sulk,angry,0.6459999999999999
11343,Huh It s always my fault isn t it gt huff sulk,angry,0.562
11344,decorations are up all over Jersey already outrage,angry,0.562
11346,The ghost of Stefano reflects on the grim indignity of being murdered by corrupt cops in faux love days,angry,0.521
11351,turn that shit off Home Button under Accessibility n nWhen did innovation become mind fuckery rage iphonePhoneHome,angry,0.667
11354,If you watch his UN speech you can see his resentment towards us Americans,angry,0.521
11355,2 days on never a fucking pen nffc,angry,0.85
11356,2 days on never a fucking pen nffc bitter,angry,0.667
11357,MUT fix this home away deptch chart invalid glitch I have to close madden and re open it everytime this happens,angry,0.521
11358,My anger is boiling over,angry,0.75
11359,Glasgow Girls is a real tonic an eclectic range of songs barbed humour and eloquence in its fiery rage against injustice,angry,0.583
11360,fuming,angry,0.708
11362,LOL I have reminders for my ex gf s birthday approaching Too bad she considers me acknowledging her existence an affront,angry,0.583
11365,There are adults commiting serious crimes in the name of protest like burning a library how are we just expecting them to get a warning,angry,0.604
11366,Stuff don t fret this guy is mad because when is elected he might have to get a real job,angry,0.583
11368,Fuckin hell even seeing your face makes me fume,angry,0.9009999999999999
11369,Yo if you re talking about horoscopes do you really have any clue as to what you re saying or are you gonna act offended when I question it,angry,0.672
11371,u probably irritate the shit out of him always talking to him He could probably give 2 shits about u lol,angry,0.667
11374,you re right choice I had to slam him he is one ignorant man and I really resent that statement Don King is an embarrassment,angry,0.7709999999999999
11375,not going to waste my energy holding a grudge against someone who wasnt even in my life a year XD ntime to release those feelings of dislike,angry,0.583
11376,sixth form has destroyed my glowing skin im fuming,angry,0.6
11377,How hard is it to get in touch with uk One simple question I can t find answer to on website and 1 hour waiting for online chat rage,angry,0.667
11378,How hard is it to get in touch with uk One simple question I can t find answer to on website and 1 hour waiting for online chat,angry,0.6459999999999999
11381,very little frustrates me as much as misplacing something Been looking for my keys for 2 hours now rage,angry,0.7709999999999999
11382,very little frustrates me as much as misplacing something Been looking for my keys for 2 hours now,angry,0.562
11384,This uber driver TRIED it with me amp he ll feel my wrath,angry,0.7290000000000001
11388,India should now react to the uri attack,angry,0.521
11390,I d rather dump gasoline all over myself and run into a burning building than use Excel,angry,0.75
11391,your website is making me feel violent rage and your upgrade options aren t helping either Aaaaarrrrgghhh iwanttocancel,angry,0.934
11392,your website is making me feel violent rage and your upgrade options aren t helping either Aaaaarrrrgghhh iwanttocancel rage,angry,0.737
11393,correction 26 ppl Checked in Standing at the gate amp Flt 1449 took off without us furious,angry,0.6459999999999999
11397,Another raging storm brought on by my own emotions sorry everyone enjoy the thunder,angry,0.667
11399,Just found out tonight my son will not be doing practical work counting towards his GCSE exam OK then I thought STEM was all the rage,angry,0.562
11400,you can go on what you usually do its just their own personal reason and not mean to offend anyone,angry,0.625
11401,customer service beyond appalling Faulty dryer replacement breaks within wks no parts for 3 wks Engineers no show,angry,0.7290000000000001
11402,customer service beyond appalling Faulty dryer replacement breaks within wks no parts for 3 wks Engineers no show fuming,angry,0.6459999999999999
11404,there is no room for jokes in hockey This is a serious business where we made up teams to fill out the tournament outrage,angry,0.6459999999999999
